"""Lets cross our fingers nothing further develops",Non-Rescue
"""RT @techweenie: Not to take anything away from Trump's $1 million donation for #Harvey relief",Rescue
"""Comanches fans making the trip to Falls City",Rescue
"""RT @iiiorg: .@voxdotcom has comprehensive list of relief agencies for those affected by #Maria",Rescue
"""Overview of the studies around the possible connection between cyclones and #climatechange",Non-Rescue
"""Texas physicians showed great resliency in wake of  #Harvey https://t.co/v4LSeJwME3   @DonnaCampbellTX https://t.co/sBzd7U1qYi""",Non-Rescue
"""RT @TxDOTBWD: Brownwood District crews help clear debris on SH 188 near Rockport",Rescue
"""Not to take anything away from Trump's $1 million donation for #Harvey relief",Rescue
"""Big news here: #Harvey produced more than 60"""" of rain per NWS Lake Charles. https://t.co/P6KHhmN8w6""",Non-Rescue
"""@realDonaldTrump After #Harvey #Irma &amp; #Maria can we talk about filling some of those vacant positions yet? https://t.co/ARDTHZfIbi""",Non-Rescue
"""Help with #Harvey and #Irma clean-up: train for faith-based #DisasterRelief. 3 options in VT",Non-Rescue
"""RT @FSCDems: After #Harvey &amp; as #Irma looms",Non-Rescue
"""RT @USCCFBiz4Good: As of 2:00 p.m. on 9/15",Rescue
"""RT @12NewsNow: RESOURCES | Several groups donating food",Rescue
"""Neighbors helping neighbors. BXServes volunteers in Longview responded with donations of food",Rescue
"""RT @TexasDSHS: If you lost your #HIV medication during #Harvey",Rescue
"""RT @artandpie: Look what y'all did! You bought #artforgood",Rescue
"""#Harvey update for 9/14/17. Relief is happening &amp; the #church is doing it! Here's how you can help! https://t.co/SjDGzNGkHj @bayarea_church""",Rescue
"""USA w/o leadership as #Harvey #Irma #Maria wreak havoc",Non-Rescue
"""RT @jessica_priest: #Harvey downed flowering plants",Rescue
"""Thank you Tony @TonyRobbins for supporting such a great cause and organization. #harvey",Non-Rescue
"""@ConvoyofHope So far @ConvoyofHope helped 56 cities",Rescue
"""RT @TXGulfCoastShop: If you're in the area",Rescue
"""Visiting @jrbhouston with @SpeakerRyan",Non-Rescue
"""Amazing work in #Houston post-#Harvey. District leaders",Non-Rescue
"""@realDonaldTrump Who cares? Focus  #Harvey",Non-Rescue
"""Two Grandstanding Posers!  You nvr see them helping in #Irma",Rescue
"""RT @eramshaw: Smart: The X-factor in #2018s Texas elections might be #Harvey",Non-Rescue
"""RT @Topgolf: When tragedy hits",Non-Rescue
"""RT @SONOMO: @StopTrump2020 Yup",Rescue
"""@realDonaldTrump @ddale8 ...are they returning your calls? Because when they offered to help during #Harvey",Rescue
"""Show support &amp; join the """"Harvey Can't Mess with Texas"""" benefit",Rescue
"""RT @statesman: We need to stay united. Because",Rescue
"""Interesting: @HoustonChron has hired @MarcDuvoisin (the former LAT managing editor shockingly fired last month) to help run #Harvey coverage""",Rescue
"""RT @SpencerKarter: #ParentsFAIL=#NoOffense Mom &amp; Dad",Non-Rescue
"""RT @foplodge1pgh: Dozens of officers file into funeral for Sgt. Steve Perez",Non-Rescue
"""Thanks to @HenrySchein @theTDA @NDA1913 @texmed @tvma @AmerDentalAssn",Non-Rescue
""".@KPShare gives $1 million for Hurricane #Harvey relief",Rescue
"""@repdavetrott @tedcruz @SenRubioPress #GrahamCassidy won't help those who get sick from #Harvey &amp; #Irma. Preexistin https://t.co/9ljKFnnqRg""",Rescue
"""RT @UCBuzz: Was your business affected by #Harvey or #Irma? If your communications devices were compromised",Rescue
"""RT @pewtrusts: Hurricanes #Harvey",Non-Rescue
"""RT @NatMortgageNews: If you're a homeowner affected by #Harvey",Rescue
"""RT @KathleenForGood: Thank you",Rescue
"""RT @lomikriel: Still reeling from #Harvey",Non-Rescue
"""RT @BridgeTheGulf: #Harvey triggered release of about 5.4 million extra lbs of pollution from 48 chemical and petroleum plants",Non-Rescue
"""I'm watching Animal rescue on Animal Planet from #Harvey""",Rescue
"""RT @GreysABC: To support people impacted by #Harvey",Rescue
